date,product,sales
2001-10-31,left,0
1980-08-22,face,20
1985-03-25,now,233
2012-04-13,sea,279
1973-12-09,health,0
2003-05-27,chair,75082
1979-09-15,win,8
2011-04-05,his,41523804
2017-07-06,hear,13671
1994-07-06,result,7759195
1971-07-20,choice,1
2004-06-20,green,6975386
2008-06-21,why,6
2006-01-11,available,3672861
2008-11-14,occur,6057830
2021-06-15,age,7
2012-07-18,would,1441
2000-09-22,along,9602490
2021-01-29,myself,92103
1995-07-31,drug,34948
1977-08-12,hit,47
1996-07-23,station,542930405
1991-09-02,message,37
1975-08-23,manager,6
2009-10-07,data,2
2001-09-25,step,4
1992-11-18,pressure,24555399
1993-04-24,three,208808637
2003-04-10,car,2
1997-04-21,education,71423
2021-04-06,gas,745556013
1994-08-30,campaign,957710402
1975-04-28,force,188
1970-08-10,music,347111
1995-07-23,will,3
1996-01-14,phone,459
2020-08-14,upon,25821
2016-05-29,interesting,536052
2021-08-29,read,9334714
1984-01-03,stock,6
2004-02-01,accept,2126174
2021-05-30,party,3935
2015-12-13,century,5018443
2006-06-19,end,18
2021-06-12,party,92511
1972-10-20,central,8786
1972-02-07,past,20207
2006-03-13,guess,826380
2008-04-17,see,28987
1987-09-03,election,378
1990-07-25,never,9242085
2008-01-17,give,5409107
1977-10-13,view,15401
2024-01-11,example,13206
1981-02-19,form,4082902
2016-12-17,onto,47
1989-05-27,he,6930646
2016-01-26,organization,6120532
2009-05-18,lot,746796232
1990-08-22,can,84585374
2005-09-23,despite,663
2017-12-06,shoulder,51806711
1997-11-05,human,949932
2007-12-13,me,28
1975-04-11,believe,903876608
2005-01-03,free,4916158
2004-02-25,four,898
2004-08-19,sport,64
2023-10-27,law,597161058
1991-10-28,worker,42
1997-06-23,sure,306772170
2002-09-08,civil,656739480
1980-03-27,soon,69578198
1993-10-16,generation,373
1971-07-30,song,2978464
1972-12-02,reason,8
2006-10-25,much,13262
2009-11-27,official,12479
2021-09-05,song,77621438
1988-06-20,administration,9628
2006-02-11,foot,960949436
1995-01-12,hair,9876522
2015-12-12,common,1
1976-07-08,organization,21
1977-06-25,media,515452
1993-08-27,organization,99577280
2002-11-22,treat,21
2016-06-14,culture,8909418
2018-08-26,fall,436
1973-12-11,impact,847
2021-05-30,marriage,927695
1998-12-07,away,90
1970-08-03,country,979
1977-10-24,truth,71331
2022-12-08,how,50486202
1994-01-26,American,888
1982-10-14,hear,9818
1986-11-30,career,1
1981-12-19,difference,5298470
1992-11-22,worker,963003879
2004-06-22,organization,6929
1990-12-25,question,2949222
2005-04-22,news,38
1976-09-19,situation,937833
1972-07-21,anything,45964
1981-09-19,Republican,0
1981-03-29,impact,9
2023-09-19,source,3700436
1986-04-04,fast,86541
2006-11-09,conference,762
1979-06-24,wish,485039
1987-03-31,study,349
2002-03-21,must,63361
2011-02-28,pass,353587
1990-08-03,every,64400195
1995-11-25,care,9232859
2007-03-30,relationship,400755537
2003-03-30,stage,7
2016-11-30,remain,4226589
2022-05-25,fine,649
2001-01-01,put,46039516
2018-06-12,future,242862788
1970-12-18,seek,23190
1996-07-23,but,79800156
1977-10-02,buy,86868
2000-03-06,only,4
1973-02-05,break,576
2025-03-10,raise,1706
1977-12-11,less,568474518
1972-12-04,each,49823
1979-05-03,heavy,2861
1975-01-15,key,4
1980-12-29,note,85808461
1998-02-01,establish,56080606
1997-06-13,see,32
2015-03-29,weight,93
2009-08-26,name,5247
1983-05-17,speech,8362660
2002-12-20,learn,8705
2007-06-16,by,6507125
2015-03-11,new,4
2021-11-06,ability,9091856
1991-06-10,loss,129
1972-07-13,save,677104237
1999-11-15,plan,600722883
2017-04-21,common,695881
1970-04-02,range,9780754
2016-12-03,finally,139957468
1973-01-23,area,451160819
2013-10-09,analysis,2
2016-06-12,majority,345
2021-05-08,without,3469530
1997-08-22,save,94848669
2016-10-19,they,973
1999-03-27,work,8069549
2000-03-14,reflect,40824538
1986-11-10,street,9
2018-03-24,system,838
1985-02-28,fund,519604
2017-12-09,like,0
1996-05-29,simply,88049381
1998-10-16,into,8
2000-01-16,stage,517011192
1997-06-07,support,926038
1987-12-19,natural,845
1999-10-31,full,3099863
1979-08-24,ago,248344587
1984-08-07,per,647
1970-09-22,water,901
2006-02-09,lead,836515
2004-08-20,skin,77016413
2024-05-10,move,36
2006-02-10,across,0
2004-05-09,stage,406410
2006-07-25,want,845120461
1986-01-08,next,4
1978-01-09,forget,699280
2014-10-12,economic,10
1997-12-14,indicate,855
2002-11-28,price,214701
1977-03-16,show,574288305
1976-04-06,wrong,659
2019-01-30,hard,2828279
2007-04-20,same,71442
1991-10-23,nearly,5837
2012-05-01,quickly,9
1983-05-09,hundred,645907
2009-05-15,appear,8300167
2024-07-27,break,426
2014-03-17,yet,7868899
2004-04-28,stock,729225
1990-07-06,nor,452814256
2001-01-02,across,996
1986-05-10,ok,4353
1988-05-22,security,61080
1995-07-06,occur,5
2016-12-31,fish,30
1988-03-02,and,1894751
2012-10-27,research,2123
2017-02-18,point,44859617
1993-01-06,mother,72
2016-11-20,value,65064
1987-09-28,next,34276902
2011-05-01,let,8678
2022-06-26,career,1154
2013-03-23,beyond,878
1971-04-19,hundred,330586
2005-03-12,capital,8544
2019-12-24,walk,508834
2002-05-04,note,88830646
1972-11-02,cut,665398650
1981-01-12,throughout,15
1989-06-14,pretty,746
1995-01-28,happy,46
1977-02-20,late,860953575
2021-12-02,east,7994888
2012-02-20,seven,48320
2011-08-31,any,20997728
1979-11-28,either,43
1979-04-24,board,38069
1990-01-17,buy,17
2024-02-18,Mr,589888
2015-09-14,onto,980497
1978-04-16,well,50
1980-09-19,worry,300851
2009-08-08,person,5196
1982-11-01,image,334379251
1988-03-19,mouth,420335
2022-04-06,bed,3
1977-01-05,so,16861841
2003-09-01,particular,927
1980-03-03,available,14025938
1995-07-30,than,71
2017-09-07,figure,950
1970-09-24,difficult,8
1987-01-01,human,4
1977-10-08,police,71039
2003-01-10,best,11873
1979-06-02,executive,454
1995-12-11,rich,236375
2015-01-01,mention,699769
2009-04-19,campaign,35896877
1992-04-26,enjoy,8173072
1980-11-30,measure,709
1976-12-03,act,811837
1988-09-19,toward,31
1993-05-01,song,19079106
1973-01-26,respond,677388
1989-07-05,size,339337939
1992-11-26,public,45
1979-06-03,dog,9896508
2023-07-31,animal,9
1998-07-24,team,973567
2009-05-06,yes,10375
1970-11-13,run,3397400
2008-04-17,stuff,2336
2016-07-04,about,37
1984-02-19,nearly,153
1976-09-25,each,3
1976-02-11,anything,55922
2012-03-21,this,2855
1988-06-29,product,7315
2006-06-08,give,32656
1984-01-17,feel,583654
1974-03-23,sport,542074
1998-03-01,court,659
2005-05-05,themselves,175949
1971-10-01,follow,49950
2000-11-11,serious,260318073
1980-09-06,special,3971579
1985-08-16,politics,6
2011-03-22,or,18
1978-02-15,of,392159095
2022-03-06,claim,7300
1983-10-10,dinner,112
1992-01-29,interest,344175211
2010-01-03,tonight,32041831
1992-07-06,behavior,60724
2015-11-01,plant,71
1984-06-25,lay,1112098
2007-05-24,expert,99
2020-09-19,work,95067785
1983-04-23,today,786347980
1973-02-08,throw,93541125
1975-01-04,pull,69
1987-09-11,state,8687533
1988-12-14,run,35542920
2007-10-26,eye,78
2002-02-04,yes,684884673
1977-11-04,least,464745
1991-10-14,marriage,4
1982-08-06,certain,1321972
2019-12-24,mouth,376490
1987-01-05,either,158745
1988-01-06,according,61
2000-03-28,item,365
2023-09-27,poor,1
2007-11-06,building,982899287
2014-09-30,you,571174414
2002-08-20,man,85616
1988-12-05,doctor,811459
1978-09-01,hundred,595
1975-11-28,side,9013022
1975-12-07,rule,30
1976-07-10,room,358139944
2000-04-11,own,5361
1980-09-07,truth,18711
2011-08-21,relate,962096219
2019-02-11,across,2822305
1995-10-30,reduce,62
1998-09-23,billion,6
1991-12-13,modern,3
2022-04-16,help,290
1991-01-15,no,1
1994-03-20,light,846355
2007-05-09,lawyer,957427
1972-01-27,majority,203357
2005-08-31,hit,7
2009-11-06,hair,84704
1997-05-24,because,44
1987-02-18,school,54437139
1990-03-05,risk,1555
1975-04-25,live,5
1981-01-31,current,8289692
1999-11-23,newspaper,7729
1992-12-25,within,35656308
1977-03-05,need,50028
2012-11-10,no,82457064
2016-12-04,college,160
1972-10-14,cost,929719649
1978-03-07,street,567151744
1986-11-21,represent,6605
2012-09-04,hospital,348627
2020-09-26,yet,123144
2015-10-28,after,63122
1992-06-25,protect,62
2002-12-29,now,91773
1986-10-22,child,13
1971-02-06,his,6407498
2013-08-11,population,48826736
2001-07-02,religious,8
1997-10-24,peace,8587
1973-01-05,sure,7431
2011-05-26,feeling,871567
2025-03-20,page,2243
1993-06-13,dark,327
1971-07-09,issue,988456
1980-10-28,mission,5778
1994-04-20,develop,500154693
2005-12-22,likely,661670
1978-04-09,training,141582978
1999-08-18,might,772014035
1984-04-02,style,94888
1977-03-10,recently,850911
2017-07-28,coach,6405
2004-04-18,must,8
2001-02-20,not,963033376
1999-03-03,event,803981
2017-03-21,star,80877130
2023-05-14,radio,38268
1970-01-07,any,779
1996-09-12,alone,346977
1974-02-18,well,70
1992-08-13,discuss,9920008
2005-10-23,pick,9871165
2010-02-28,animal,8983807
2006-03-14,space,5054
2001-03-30,go,42247
2012-01-27,approach,0
2009-08-27,Mr,679149864
1993-01-18,ground,12995164
1974-12-09,especially,29
2025-01-30,happen,3
2018-02-18,bit,50270664
1982-02-17,space,98
2004-07-09,play,6589
2014-09-27,its,555980191
1974-08-20,material,616868846
2003-05-12,might,0
1980-12-20,decade,9
2011-05-12,indicate,6
2001-07-13,ground,58
1993-04-22,attention,1
1983-07-23,or,2896088
2009-09-09,character,799
2018-02-17,bar,17556
1970-05-11,forget,9
1983-06-10,cell,1
1988-03-17,finally,26032
1975-11-25,now,1
1998-12-06,direction,1608184
1978-09-29,open,48338
1980-05-09,work,123258448
2020-02-09,practice,97477668
2003-08-02,yet,4300
1991-03-12,record,57853184
2003-12-20,though,22
2006-12-21,main,68
2019-12-21,eye,7804649
1985-09-30,figure,5241
2006-11-14,discuss,3
2022-02-05,that,23426467
2006-11-18,chance,1
2024-07-23,mention,7219389
2021-02-15,why,75023098
1970-01-25,technology,1506
2024-01-24,recently,5
2003-02-19,call,8738951
2016-10-27,never,51003137
2005-05-03,baby,93
2022-12-03,also,17716776
1989-11-14,on,9
1992-05-09,nature,573022492
1992-07-24,enter,3835423
1989-08-06,watch,9882190
1974-07-01,writer,93
1974-03-09,town,1953
2009-01-01,scientist,9
2022-11-07,speech,877
2002-01-18,finally,9
1992-01-04,throughout,41036
1993-08-03,for,246095535
1979-09-01,environment,763
1991-04-07,production,946512
2023-06-14,anyone,438872
1986-08-11,fight,1456564
2022-07-19,player,66741289
1999-05-08,during,64585962
2000-12-28,someone,4878752
1978-10-16,field,822922
1982-01-31,success,6181948
1973-07-31,friend,82852
2019-10-24,time,8476353
1995-03-14,pressure,182516571
2001-02-13,left,14013
1975-10-19,conference,3948
1975-12-12,animal,9
1980-02-28,then,5373
1992-12-15,understand,83609414
1973-08-21,experience,55637626
1979-06-08,pick,185547
1970-04-09,pick,640984849
1970-12-17,hit,9996
1971-05-01,magazine,817287
2022-04-14,leave,42693
2003-06-15,hour,702
2021-07-14,take,50
1999-12-20,order,828
1991-05-09,but,175
2012-05-14,feeling,203
1973-11-04,type,8052
1980-11-19,expert,5
1975-03-18,effect,5
2021-09-16,establish,22
2005-05-22,understand,77249921
2020-06-12,safe,7431713
2010-06-22,inside,6
2025-01-31,night,325536
1999-02-02,relate,31404628
2002-08-01,home,905396593
2007-03-27,see,4702
2010-03-07,test,72
2024-07-03,more,3646120
1997-06-30,identify,597
1973-09-29,friend,1295192
1976-02-04,pattern,2
1973-09-22,stop,920
2016-10-08,represent,5074
1995-07-23,claim,1776
2014-09-01,likely,96898058
1994-08-26,smile,68187
1989-01-20,edge,4717788
2019-04-29,parent,7871888
2000-11-25,activity,7368
2002-05-03,less,31
1973-04-29,affect,932329
2010-09-01,reflect,24979
2022-06-10,leader,519986
2011-02-09,play,7
2021-01-22,report,458343
2002-06-29,bed,58472
1973-01-21,still,448651
1986-06-22,cover,4032
2011-09-15,newspaper,51
1977-04-28,project,6767557
2001-05-16,last,776374
2001-01-15,no,519
2010-07-29,eye,92445
1979-04-29,staff,5146117
1987-09-24,prevent,576
1986-03-10,other,28051182
1999-05-12,actually,945266
1995-04-10,present,5195
1988-05-06,simply,9
1984-05-26,after,591987269
1971-03-27,series,575922
1997-01-29,north,55
1975-09-12,door,155808
1989-10-20,artist,22
1999-04-03,have,4
1986-04-22,life,0
1977-11-19,always,5
1986-09-12,message,380
2006-10-18,throughout,946773352
2013-07-06,inside,92
2010-06-29,crime,218341
1984-01-27,product,433
2022-07-12,that,376
1979-04-22,hotel,858882392
1978-03-04,ago,1186475
1989-05-02,particular,787489
2007-03-02,red,184462777
2012-07-14,first,20253
2015-07-22,cup,7
2022-06-24,reason,741445604
1977-03-21,special,763403887
2004-02-06,much,625546
2009-03-25,management,85292161
1990-08-16,bring,4006
2013-11-28,story,833292039
2003-12-05,your,57136
2000-03-20,age,149288
1973-01-01,board,707372913
2021-08-01,to,928188
1971-10-31,four,763775351
1972-06-13,fill,4025013
1978-12-31,war,768
2022-05-14,positive,0
2022-11-18,two,54
2021-02-13,cold,5
1977-11-25,physical,961712797
1983-10-04,ok,452
1970-06-13,avoid,7
2014-08-18,take,0
1989-01-14,provide,4461
1982-09-21,energy,46
1972-06-02,fine,5
1975-04-29,none,4886562
1993-05-04,student,6002195
2025-02-11,anyone,4703732
2008-02-06,Democrat,924771
2005-11-06,soon,6
1979-04-19,again,94393176
2015-10-18,capital,255623
1997-10-07,watch,209137
2008-04-28,glass,7
2018-09-04,summer,448064594
1980-05-16,dark,63
2016-06-08,particular,643
2013-04-28,now,441
2019-10-13,music,770718831
2009-06-05,surface,97
1975-03-18,meeting,5288
2014-11-23,life,11
2014-11-01,food,679
2019-09-19,these,365025
2006-01-28,sister,6661
1991-09-21,nearly,716100
2023-06-20,carry,425238443
1986-07-06,right,62
2017-01-23,popular,49401525
2015-09-15,daughter,796201548
2003-12-18,example,41476
1990-07-02,them,46
1986-06-11,recent,7705446
1987-04-26,catch,9353739
2023-07-18,manage,9976302
1994-12-12,fund,49393148
2022-11-29,century,68
1971-02-16,resource,11
1998-02-05,relationship,3
1996-05-10,job,1351854
2009-11-26,media,73038
2017-11-26,seem,905597
1998-06-26,she,55315
1994-11-13,ready,1417
1988-12-27,green,4481983
1993-12-23,really,3085
2006-07-19,more,69290
1979-10-31,might,280186707
2017-05-09,nature,9
2005-06-28,truth,503984119
2017-09-02,believe,42083503
2007-01-28,occur,26150240
1999-11-22,challenge,52536367
2002-11-12,prepare,1920
2011-07-08,state,96
2004-11-10,serve,2334199
2014-04-07,down,28
2005-12-14,if,4
2021-01-04,trade,6
1979-02-03,teacher,1
2023-05-27,once,1349
1970-01-28,always,0
1998-05-01,thought,1123
1986-08-06,word,7732
1981-01-24,two,3725714
1995-03-06,song,847733
2015-11-17,campaign,974
2006-05-09,mention,7
2002-09-19,assume,9425266
1990-09-11,child,440683
1987-05-18,music,14466521
1994-12-14,seem,62554493
1998-12-03,trip,24093
1981-12-11,research,812
2006-06-10,she,3917817
2010-04-01,candidate,663249
1983-01-09,expert,497093206
1999-06-16,cup,87530711
1982-06-28,reach,5
2009-09-26,live,6393
2010-03-25,when,584
2024-09-16,here,12735
2018-04-21,owner,17507200
1993-09-04,cost,92
2002-12-30,item,99423307
1979-03-13,glass,0
1975-04-06,grow,5688
1985-03-17,today,5242425
1977-07-14,number,474754570
1976-10-31,everything,2
2015-05-11,goal,8549
1982-01-08,unit,2007
2009-08-04,surface,4686759
1973-05-25,ten,14
2013-09-11,focus,93619
2007-03-14,our,292947
2005-12-13,operation,38707
1999-01-24,character,8
2004-07-19,five,235612814
2005-12-30,then,38686
1993-10-19,indicate,95
2015-05-02,usually,92453
1997-02-11,at,2089
1976-11-17,other,8634236
1977-09-23,describe,759
1980-04-25,you,9506130
2005-02-13,read,6187
1990-11-04,parent,37
2023-01-01,process,63908421
2007-02-14,surface,403993355
2002-10-08,line,717402
1993-11-17,matter,759749457
2023-02-21,worker,6815743
1992-10-28,significant,904936
2022-08-11,family,352475742
1973-11-15,score,317717
1999-01-31,sometimes,434
1981-06-13,suffer,2884
1970-01-04,six,201602
1997-02-13,certain,8387
2011-04-30,whole,142992
2013-10-18,million,398
2020-03-16,also,5862506
1983-12-17,paper,73615734
2016-07-25,paper,77381
1998-12-07,southern,48810
1979-07-09,exactly,17220
1981-01-12,rest,413635136
2003-11-15,couple,28065624
1990-05-30,her,6
2006-12-25,sit,28872
1992-05-22,method,36
1973-04-23,house,32308
1980-04-07,animal,9
1986-11-24,rather,74812022
2010-03-16,person,4602
2011-12-13,hundred,7961376
2010-03-18,for,92793
1989-09-09,where,9335210
1980-04-19,free,901
2002-04-24,painting,8416
2018-10-26,cost,61
2004-05-16,plan,30245
1986-07-21,collection,9
1999-03-10,nice,78166
1998-12-01,work,7135207
2006-11-29,look,9
2024-04-09,front,518940572
2004-04-28,stage,71
2008-05-01,leave,8
1977-01-22,room,55010917
1970-06-02,yet,1602
2001-10-25,require,363245625
1993-10-12,standard,2416483
2020-08-06,specific,1787
1979-09-24,offer,6844
1988-10-19,each,175585
2008-10-18,method,1
2011-02-21,still,8
2009-03-16,college,61494
2017-06-29,summer,529
1978-03-19,quickly,175
2005-10-26,a,14
2003-03-08,more,61
1990-08-29,deep,604
1977-08-01,cut,381357213
2014-07-16,lawyer,36
1999-02-24,find,2177
1984-07-22,fall,2428
1991-04-02,laugh,63120878
1974-06-22,throughout,20
2015-11-21,also,1
1972-09-20,material,9490
1988-05-05,yet,333961
2001-07-26,page,18341
2014-04-19,realize,0
2003-08-26,song,562
1981-02-27,must,323335
1979-07-28,society,339643
1987-02-21,summer,9
2021-01-04,network,6686
2016-10-04,continue,133754
1986-07-05,few,624660
1977-11-09,carry,72601
1970-04-19,compare,299
2001-03-08,if,36048
2006-10-08,attention,6
1998-05-23,measure,482810341
1990-12-07,could,14257
2024-05-05,recent,523770
2012-06-24,economy,22
2005-06-18,while,87766391
1992-09-24,you,221281
2023-10-07,color,63
1987-05-23,because,3686736
2009-03-28,case,79124
2000-07-10,loss,4324
1997-10-12,traditional,30
1999-01-30,parent,26
1981-04-07,kitchen,49468257
1995-05-26,fear,324
2013-07-01,poor,2959659
1997-11-14,yard,0
2007-10-27,tough,664
1996-05-27,see,45704
2000-11-27,successful,876124958
2019-10-13,play,6229
2024-05-21,truth,9
